NAICS,Purchases from,In-region Purchases,% In-region Purchases,Imported Purchases,% Imported Purchases,Total Purchases,Cluster Name,Cluster ID,SBDC Region
712120,Historical Sites,3.170476203,0.065704245,45.08327377,0.934295755,48.25374998,Primary Metal,IC16,South Central IN SBDC
311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",0.0,0.0,47.38062799,1.0,47.38062799,Primary Metal,IC16,South Central IN SBDC
712190,Nature Parks and Other Similar Institutions,4.50922873,0.095663638,42.6270588,0.904336362,47.13628753,Primary Metal,IC16,South Central IN SBDC
311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",0.0,0.0,45.18966353,1.0,45.18966353,Primary Metal,IC16,South Central IN SBDC
313230,Nonwoven Fabric Mills,9.739331986,0.21784903,34.96746332,0.78215097,44.70679531,Primary Metal,IC16,South Central IN SBDC
445230,Fruit and Vegetable Retailers,0.578830375,0.013092684,43.63138357,0.986907316,44.21021395,Primary Metal,IC16,South Central IN SBDC
512250,Record Production and Distribution,0.327067292,0.007679904,42.26035461,0.992320096,42.5874219,Primary Metal,IC16,South Central IN SBDC
313210,Broadwoven Fabric Mills,0.0,0.0,41.98533695,1.0,41.98533695,Primary Metal,IC16,South Central IN SBDC
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",0.0,0.0,40.02079254,1.0,40.02079254,Primary Metal,IC16,South Central IN SBDC
334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2.797696127,0.075459299,34.27786888,0.924540701,37.075565,Primary Metal,IC16,South Central IN SBDC
624120,Services for the Elderly and Persons with Disabilities,10.03266007,0.272491392,26.78560417,0.727508608,36.81826424,Primary Metal,IC16,South Central IN SBDC
311512,Creamery Butter Manufacturing,0.0,0.0,35.98455633,1.0,35.98455633,Primary Metal,IC16,South Central IN SBDC
624190,Other Individual and Family Services,16.5121527,0.462901404,19.1588402,0.537098596,35.6709929,Primary Metal,IC16,South Central IN SBDC
621910,Ambulance Services,3.74028014,0.104867406,31.92647559,0.895132594,35.66675573,Primary Metal,IC16,South Central IN SBDC
312113,Ice Manufacturing,1.839908798,0.053213672,32.73595712,0.946786328,34.57586592,Primary Metal,IC16,South Central IN SBDC
311930,Flavoring Syrup and Concentrate Manufacturing,0.0,0.0,33.13953091,1.0,33.13953091,Primary Metal,IC16,South Central IN SBDC
621420,Outpatient Mental Health and Substance Abuse Centers,25.93536002,0.825133018,5.496372154,0.174866982,31.43173217,Primary Metal,IC16,South Central IN SBDC
621391,Offices of Podiatrists,4.605851801,0.153463927,25.40675047,0.846536073,30.01260227,Primary Metal,IC16,South Central IN SBDC
512240,Sound Recording Studios,11.18464006,0.382106217,18.08638347,0.617893783,29.27102352,Primary Metal,IC16,South Central IN SBDC
541921,"Photography Studios, Portrait",26.87807847,0.925514987,2.163135165,0.074485013,29.04121364,Primary Metal,IC16,South Central IN SBDC
458320,Luggage and Leather Goods Retailers,1.631771501,0.057027975,26.98175536,0.942972025,28.61352686,Primary Metal,IC16,South Central IN SBDC
445291,Baked Goods Retailers,9.593696416,0.337068915,18.86842507,0.662931085,28.46212148,Primary Metal,IC16,South Central IN SBDC
512199,Other Motion Picture and Video Industries,0.0,0.0,27.58363854,1.0,27.58363854,Primary Metal,IC16,South Central IN SBDC
512230,Music Publishers,0.500849342,0.0188579,26.05827618,0.9811421,26.55912552,Primary Metal,IC16,South Central IN SBDC
812112,Beauty Salons,21.4988238,0.818901108,4.754436317,0.181098892,26.25326012,Primary Metal,IC16,South Central IN SBDC
334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",0.0,0.0,25.21474036,1.0,25.21474036,Primary Metal,IC16,South Central IN SBDC
445292,Confectionery and Nut Retailers,4.217448958,0.170214931,20.55974852,0.829785069,24.77719748,Primary Metal,IC16,South Central IN SBDC
334210,Telephone Apparatus Manufacturing,0.0,0.0,24.26011017,1.0,24.26011017,Primary Metal,IC16,South Central IN SBDC
621491,HMO Medical Centers,0.279350267,0.011874207,23.24645372,0.988125793,23.52580399,Primary Metal,IC16,South Central IN SBDC
621111,Offices of Physicians (except Mental Health Specialists),10.77432646,0.466755972,12.30909853,0.533244028,23.08342499,Primary Metal,IC16,South Central IN SBDC
337920,Blind and Shade Manufacturing,0.0,0.0,22.97999949,1.0,22.97999949,Primary Metal,IC16,South Central IN SBDC
334112,Computer Storage Device Manufacturing,0.0,0.0,21.47778637,1.0,21.47778637,Primary Metal,IC16,South Central IN SBDC
623311,Continuing Care Retirement Communities,8.905399142,0.437483031,11.45058843,0.562516969,20.35598757,Primary Metal,IC16,South Central IN SBDC
541922,Commercial Photography,5.684530156,0.280207327,14.60234174,0.719792673,20.2868719,Primary Metal,IC16,South Central IN SBDC
623990,Other Residential Care Facilities,0.696799524,0.03452919,19.48321427,0.96547081,20.1800138,Primary Metal,IC16,South Central IN SBDC
623312,Assisted Living Facilities for the Elderly,14.90311514,0.811811445,3.454737816,0.188188555,18.35785296,Primary Metal,IC16,South Central IN SBDC
445250,Fish and Seafood Retailers,0.0,0.0,17.80529483,1.0,17.80529483,Primary Metal,IC16,South Central IN SBDC
313310,Textile and Fabric Finishing Mills,0.0,0.0,17.73177508,1.0,17.73177508,Primary Metal,IC16,South Central IN SBDC
311230,Breakfast Cereal Manufacturing,0.0,0.0,17.32072285,1.0,17.32072285,Primary Metal,IC16,South Central IN SBDC
311422,Specialty Canning,0.0,0.0,16.89236678,1.0,16.89236678,Primary Metal,IC16,South Central IN SBDC
519210,Libraries and Archives,3.646149127,0.221572819,12.80961085,0.778427181,16.45575998,Primary Metal,IC16,South Central IN SBDC
311423,Dried and Dehydrated Food Manufacturing,0.0,0.0,16.13304521,1.0,16.13304521,Primary Metal,IC16,South Central IN SBDC
621991,Blood and Organ Banks,5.7067399,0.364175298,9.963570331,0.635824702,15.67031023,Primary Metal,IC16,South Central IN SBDC
812210,Funeral Homes and Funeral Services,15.2798482,1.0,1.78e-15,1.16e-16,15.2798482,Primary Metal,IC16,South Central IN SBDC
621492,Kidney Dialysis Centers,4.318814046,0.296663306,10.239151,0.703336694,14.55796505,Primary Metal,IC16,South Central IN SBDC
621410,Family Planning Centers,2.177518131,0.185106567,9.586073863,0.814893433,11.76359199,Primary Metal,IC16,South Central IN SBDC
313220,Narrow Fabric Mills and Schiffli Machine Embroidery,0.0,0.0,11.67280282,1.0,11.67280282,Primary Metal,IC16,South Central IN SBDC
621493,Freestanding Ambulatory Surgical and Emergency Centers,4.466151024,0.386265995,7.096220728,0.613734005,11.56237175,Primary Metal,IC16,South Central IN SBDC
621112,"Offices of Physicians, Mental Health Specialists",1.884167887,0.170714958,9.152755366,0.829285042,11.03692325,Primary Metal,IC16,South Central IN SBDC
624310,Vocational Rehabilitation Services,7.181313346,0.674560743,3.464597223,0.325439257,10.64591057,Primary Metal,IC16,South Central IN SBDC
621498,All Other Outpatient Care Centers,2.050488149,0.194276535,8.503993637,0.805723465,10.55448179,Primary Metal,IC16,South Central IN SBDC
812113,Nail Salons,5.699554708,0.540966617,4.836316696,0.459033383,10.5358714,Primary Metal,IC16,South Central IN SBDC
541940,Veterinary Services,9.126584613,0.909295895,0.910395278,0.090704105,10.03697989,Primary Metal,IC16,South Central IN SBDC
313240,Knit Fabric Mills,0.0,0.0,9.347404702,1.0,9.347404702,Primary Metal,IC16,South Central IN SBDC
313320,Fabric Coating Mills,0.0,0.0,9.326724815,1.0,9.326724815,Primary Metal,IC16,South Central IN SBDC
812199,Other Personal Care Services,4.759463429,0.523942248,4.324483221,0.476057752,9.08394665,Primary Metal,IC16,South Central IN SBDC
621210,Offices of Dentists,8.327083604,0.921416729,0.710177546,0.078583271,9.03726115,Primary Metal,IC16,South Central IN SBDC
512132,Drive-In Motion Picture Theaters,7.647602628,0.870931054,1.133348053,0.129068946,8.780950681,Primary Metal,IC16,South Central IN SBDC
512290,Other Sound Recording Industries,0.110566788,0.01270451,8.59238861,0.98729549,8.702955398,Primary Metal,IC16,South Central IN SBDC
314120,Curtain and Linen Mills,0.122529373,0.018230398,6.598627934,0.981769602,6.721157307,Primary Metal,IC16,South Central IN SBDC
812220,Cemeteries and Crematories,1.802781427,0.36537416,3.131287881,0.63462584,4.934069308,Primary Metal,IC16,South Central IN SBDC
624221,Temporary Shelters,1.683844292,0.431394359,2.219415583,0.568605641,3.903259874,Primary Metal,IC16,South Central IN SBDC
337122,Nonupholstered Wood Household Furniture Manufacturing,0.620483268,0.159456679,3.270750837,0.840543321,3.891234105,Primary Metal,IC16,South Central IN SBDC
812111,Barber Shops,2.727693114,0.725857743,1.03019628,0.274142257,3.757889394,Primary Metal,IC16,South Central IN SBDC
624229,Other Community Housing Services,0.616308532,0.179788985,2.811646376,0.820211015,3.427954908,Primary Metal,IC16,South Central IN SBDC
525990,Other Financial Vehicles,0.06829787,0.024511196,2.718096909,0.975488804,2.786394779,Primary Metal,IC16,South Central IN SBDC
624410,Child Care Services,1.483359521,0.540784654,1.259616839,0.459215346,2.742976361,Primary Metal,IC16,South Central IN SBDC
621512,Diagnostic Imaging Centers,2.471026461,0.901069249,0.271300461,0.098930751,2.742326923,Primary Metal,IC16,South Central IN SBDC
624230,Emergency and Other Relief Services,0.093214845,0.034033229,2.645721386,0.965966771,2.73893623,Primary Metal,IC16,South Central IN SBDC
624210,Community Food Services,1.241397155,0.458890469,1.463817356,0.541109531,2.705214511,Primary Metal,IC16,South Central IN SBDC
525910,Open-End Investment Funds,0.028498036,0.016059689,1.746009368,0.983940311,1.774507404,Primary Metal,IC16,South Central IN SBDC
561510,Travel Agencies,0.532970128,0.336424438,1.051249294,0.663575562,1.584219422,Primary Metal,IC16,South Central IN SBDC
561599,All Other Travel Arrangement and Reservation Services,0.148696384,0.109989323,1.203220147,0.890010677,1.351916532,Primary Metal,IC16,South Central IN SBDC
611710,Educational Support Services,0.522482938,0.415952308,0.73362967,0.584047692,1.256112608,Primary Metal,IC16,South Central IN SBDC
812990,All Other Personal Services,1.224717835,0.999199756,0.000980858,0.000800244,1.225698693,Primary Metal,IC16,South Central IN SBDC
525120,Health and Welfare Funds,0.033080776,0.028082303,1.14491294,0.971917697,1.177993716,Primary Metal,IC16,South Central IN SBDC
525190,Other Insurance Funds,0.022620397,0.023197559,0.952499297,0.976802441,0.975119693,Primary Metal,IC16,South Central IN SBDC
812191,Diet and Weight Reducing Centers,0.126219364,0.132769562,0.82444555,0.867230438,0.950664913,Primary Metal,IC16,South Central IN SBDC
324110,Petroleum Refineries,5151578.823,0.012727518,399607538.4,0.987272482,404759117.2,Transportation and Logistics,IC12,Central IN SBDC
488510,Freight Transportation Arrangement,318234401.9,0.934006547,22485267.51,0.065993453,340719669.4,Transportation and Logistics,IC12,Central IN SBDC
551114,"Corporate, Subsidiary, and Regional Managing Offices",171997710.0,0.557568756,136480317.4,0.442431244,308478027.4,Transportation and Logistics,IC12,Central IN SBDC
492110,Couriers and Express Delivery Services,243226254.0,0.863652565,38398862.37,0.136347435,281625116.3,Transportation and Logistics,IC12,Central IN SBDC
493110,General Warehousing and Storage,229348048.2,0.918914861,20237694.68,0.081085139,249585742.8,Transportation and Logistics,IC12,Central IN SBDC
561320,Temporary Help Services,167170960.2,0.995003612,839445.1722,0.004996388,168010405.4,Transportation and Logistics,IC12,Central IN SBDC
488190,Other Support Activities for Air Transportation,139946735.8,0.850708691,24559325.19,0.149291309,164506061.0,Transportation and Logistics,IC12,Central IN SBDC
531110,Lessors of Residential Buildings and Dwellings,158675204.7,0.972514827,4484471.995,0.027485173,163159676.7,Transportation and Logistics,IC12,Central IN SBDC
484121,"General Freight Trucking, Long-Distance, Truckload",150429042.3,0.996330747,553994.9912,0.003669253,150983037.3,Transportation and Logistics,IC12,Central IN SBDC
524126,Direct Property and Casualty Insurance Carriers,137106621.8,0.914214881,12865364.77,0.085785119,149971986.6,Transportation and Logistics,IC12,Central IN SBDC
424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),116205493.4,0.933493467,8279034.309,0.066506533,124484527.7,Transportation and Logistics,IC12,Central IN SBDC
532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",96337607.52,0.77792988,27500812.81,0.22207012,123838420.3,Transportation and Logistics,IC12,Central IN SBDC
524114,Direct Health and Medical Insurance Carriers,121017014.4,0.996123869,470903.036,0.003876131,121487917.5,Transportation and Logistics,IC12,Central IN SBDC
531210,Offices of Real Estate Agents and Brokers,119311084.3,0.990432413,1152546.299,0.009567587,120463630.6,Transportation and Logistics,IC12,Central IN SBDC
531120,Lessors of Nonresidential Buildings (except Miniwarehouses),81809770.38,0.747677213,27608798.23,0.252322787,109418568.6,Transportation and Logistics,IC12,Central IN SBDC
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),65692608.79,0.616935249,40789568.79,0.383064751,106482177.6,Transportation and Logistics,IC12,Central IN SBDC
532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,86409438.25,0.821334881,18796660.13,0.178665119,105206098.4,Transportation and Logistics,IC12,Central IN SBDC
531390,Other Activities Related to Real Estate,82023834.09,0.800842334,20398116.6,0.199157666,102421950.7,Transportation and Logistics,IC12,Central IN SBDC
522110,Commercial Banking,63564962.31,0.659882054,32762800.93,0.340117946,96327763.23,Transportation and Logistics,IC12,Central IN SBDC
488320,Marine Cargo Handling,1363645.255,0.014475462,92840275.09,0.985524538,94203920.35,Transportation and Logistics,IC12,Central IN SBDC
524210,Insurance Agencies and Brokerages,86360327.52,0.933515088,6150579.496,0.066484912,92510907.02,Transportation and Logistics,IC12,Central IN SBDC
457110,Gasoline Stations with Convenience Stores,55119564.46,0.600257161,36707019.3,0.399742839,91826583.76,Transportation and Logistics,IC12,Central IN SBDC
484110,"General Freight Trucking, Local",60144972.0,0.707620963,24851057.09,0.292379037,84996029.09,Transportation and Logistics,IC12,Central IN SBDC
492210,Local Messengers and Local Delivery,49641527.16,0.614694131,31116568.12,0.385305869,80758095.28,Transportation and Logistics,IC12,Central IN SBDC
488119,Other Airport Operations,60949249.98,0.768440885,18366220.07,0.231559115,79315470.05,Transportation and Logistics,IC12,Central IN SBDC
488410,Motor Vehicle Towing,53387028.67,0.680252653,25094148.05,0.319747347,78481176.73,Transportation and Logistics,IC12,Central IN SBDC
481111,Scheduled Passenger Air Transportation,47660420.08,0.747630742,16088189.19,0.252369258,63748609.27,Transportation and Logistics,IC12,Central IN SBDC
531311,Residential Property Managers,61414174.99,0.977965469,1383722.188,0.022034531,62797897.18,Transportation and Logistics,IC12,Central IN SBDC
221122,Electric Power Distribution,44879125.54,0.725504937,16980033.85,0.274495063,61859159.39,Transportation and Logistics,IC12,Central IN SBDC
484122,"General Freight Trucking, Long-Distance, Less Than Truckload",56659287.56,0.956907405,2551548.562,0.043092595,59210836.12,Transportation and Logistics,IC12,Central IN SBDC
326199,All Other Plastics Product Manufacturing,11093041.3,0.193693661,46178018.69,0.806306339,57271059.99,Transportation and Logistics,IC12,Central IN SBDC
482110,Rail transportation,39097330.21,0.686027578,17893571.44,0.313972422,56990901.65,Transportation and Logistics,IC12,Central IN SBDC
424710,Petroleum Bulk Stations and Terminals,49873126.68,0.936204365,3398497.037,0.063795635,53271623.72,Transportation and Logistics,IC12,Central IN SBDC
523940,Portfolio Management and Investment Advice,34564552.75,0.730138564,12775163.94,0.269861436,47339716.69,Transportation and Logistics,IC12,Central IN SBDC
561330,Professional Employer Organizations,26924528.99,0.578464128,19620326.06,0.421535872,46544855.05,Transportation and Logistics,IC12,Central IN SBDC
523150,Investment Banking and Securities Intermediation,38766939.43,0.845072787,7107143.849,0.154927213,45874083.28,Transportation and Logistics,IC12,Central IN SBDC
516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",7332152.964,0.164723636,37179691.98,0.835276364,44511844.95,Transportation and Logistics,IC12,Central IN SBDC
484220,"Specialized Freight (except Used Goods) Trucking, Local",39419695.53,0.890432784,4850569.731,0.109567216,44270265.26,Transportation and Logistics,IC12,Central IN SBDC
901149,US Postal Service,40957258.11,0.959748791,1717719.434,0.040251209,42674977.55,Transportation and Logistics,IC12,Central IN SBDC
488210,Support Activities for Rail Transportation,6121979.0,0.144152522,36346782.05,0.855847478,42468761.05,Transportation and Logistics,IC12,Central IN SBDC
531130,Lessors of Miniwarehouses and Self-Storage Units,39829265.68,0.970296458,1219287.436,0.029703542,41048553.12,Transportation and Logistics,IC12,Central IN SBDC
811111,General Automotive Repair,36973959.9,0.920920852,3174940.853,0.079079148,40148900.75,Transportation and Logistics,IC12,Central IN SBDC
488490,Other Support Activities for Road Transportation,24186995.21,0.609407435,15502371.57,0.390592565,39689366.78,Transportation and Logistics,IC12,Central IN SBDC
561110,Office Administrative Services,23944836.77,0.634188356,13811827.4,0.365811644,37756664.18,Transportation and Logistics,IC12,Central IN SBDC
541110,Offices of Lawyers,23767943.26,0.634154813,13711774.29,0.365845187,37479717.55,Transportation and Logistics,IC12,Central IN SBDC
561612,Security Guards and Patrol Services,26259444.0,0.822061436,5683964.187,0.177938564,31943408.18,Transportation and Logistics,IC12,Central IN SBDC
424210,Drugs and Druggists' Sundries Merchant Wholesalers,11120235.09,0.349564746,20691425.61,0.650435254,31811660.7,Transportation and Logistics,IC12,Central IN SBDC
531312,Nonresidential Property Managers,27864148.06,0.877115929,3903771.265,0.122884071,31767919.33,Transportation and Logistics,IC12,Central IN SBDC
532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",29949862.96,0.95654343,1360647.385,0.04345657,31310510.35,Transportation and Logistics,IC12,Central IN SBDC
541611,Administrative Management and General Management Consulting Services,27906288.9,0.898319838,3158692.324,0.101680162,31064981.23,Transportation and Logistics,IC12,Central IN SBDC
532111,Passenger Car Rental,29433304.57,0.950598993,1529598.585,0.049401007,30962903.15,Transportation and Logistics,IC12,Central IN SBDC
211120,Crude Petroleum Extraction,522673.1448,0.017829699,28792074.78,0.982170301,29314747.93,Transportation and Logistics,IC12,Central IN SBDC
531190,Lessors of Other Real Estate Property,24014830.28,0.841227643,4532532.0,0.158772357,28547362.28,Transportation and Logistics,IC12,Central IN SBDC
488330,Navigational Services to Shipping,0.0,0.0,28495456.7,1.0,28495456.7,Transportation and Logistics,IC12,Central IN SBDC
484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",26425587.75,0.944827404,1543105.406,0.055172596,27968693.16,Transportation and Logistics,IC12,Central IN SBDC
518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",10584038.89,0.385451973,16874735.85,0.614548027,27458774.74,Transportation and Logistics,IC12,Central IN SBDC
517111,Wired Telecommunications Carriers,11488847.69,0.419579882,15892941.04,0.580420118,27381788.74,Transportation and Logistics,IC12,Central IN SBDC
541990,"All Other Professional, Scientific, and Technical Services",19871293.16,0.750149891,6618470.3,0.249850109,26489763.46,Transportation and Logistics,IC12,Central IN SBDC
722310,Food Service Contractors,25062927.69,0.950904321,1294011.852,0.049095679,26356939.54,Transportation and Logistics,IC12,Central IN SBDC
541211,Offices of Certified Public Accountants,24779274.12,0.942722856,1505517.808,0.057277144,26284791.93,Transportation and Logistics,IC12,Central IN SBDC
519290,Web Search Portals and All Other Information Services,2557014.065,0.098150106,23495062.42,0.901849894,26052076.48,Transportation and Logistics,IC12,Central IN SBDC
336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,19365477.45,0.784692673,5313582.407,0.215307327,24679059.86,Transportation and Logistics,IC12,Central IN SBDC
722515,Snack and Nonalcoholic Beverage Bars,17593541.74,0.754237651,5732715.86,0.245762349,23326257.6,Transportation and Logistics,IC12,Central IN SBDC
541512,Computer Systems Design Services,22328689.71,0.973929805,597695.3394,0.026070195,22926385.05,Transportation and Logistics,IC12,Central IN SBDC
561311,Employment Placement Agencies,20000653.5,0.887852668,2526342.506,0.112147332,22526996.01,Transportation and Logistics,IC12,Central IN SBDC
811121,"Automotive Body, Paint, and Interior Repair and Maintenance",21035576.8,0.939889617,1345324.554,0.060110383,22380901.35,Transportation and Logistics,IC12,Central IN SBDC
221112,Fossil Fuel Electric Power Generation,8242585.745,0.378428009,13538533.93,0.621571991,21781119.68,Transportation and Logistics,IC12,Central IN SBDC
721110,Hotels (except Casino Hotels) and Motels,14517317.96,0.686221004,6638137.603,0.313778996,21155455.57,Transportation and Logistics,IC12,Central IN SBDC
522292,Real Estate Credit,18548278.57,0.925029031,1503285.168,0.074970969,20051563.74,Transportation and Logistics,IC12,Central IN SBDC
541810,Advertising Agencies,14827301.89,0.754261909,4830726.339,0.245738091,19658028.23,Transportation and Logistics,IC12,Central IN SBDC
441110,New Car Dealers,11302198.84,0.578850628,8223043.597,0.421149372,19525242.44,Transportation and Logistics,IC12,Central IN SBDC
488999,All Other Support Activities for Transportation,2526280.674,0.131570729,16674651.7,0.868429271,19200932.38,Transportation and Logistics,IC12,Central IN SBDC
488991,Packing and Crating,14488002.23,0.767613401,4386084.929,0.232386599,18874087.16,Transportation and Logistics,IC12,Central IN SBDC
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,15978593.78,0.847739993,2869866.722,0.152260007,18848460.5,Transportation and Logistics,IC12,Central IN SBDC
221210,Natural Gas Distribution,5968709.911,0.318214923,12788141.15,0.681785077,18756851.06,Transportation and Logistics,IC12,Central IN SBDC
336390,Other Motor Vehicle Parts Manufacturing,7675470.332,0.409747257,11056736.44,0.590252743,18732206.77,Transportation and Logistics,IC12,Central IN SBDC
532289,All Other Consumer Goods Rental,15140685.66,0.825766756,3194619.738,0.174233244,18335305.4,Transportation and Logistics,IC12,Central IN SBDC
722511,Full-Service Restaurants,16983304.42,0.93359202,1208051.186,0.06640798,18191355.6,Transportation and Logistics,IC12,Central IN SBDC
524127,Direct Title Insurance Carriers,11414334.91,0.644352465,6300092.396,0.355647535,17714427.3,Transportation and Logistics,IC12,Central IN SBDC
423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,5224957.243,0.295991747,12427417.53,0.704008253,17652374.77,Transportation and Logistics,IC12,Central IN SBDC
336411,Aircraft Manufacturing,635299.6476,0.036304482,16863907.59,0.963695518,17499207.24,Transportation and Logistics,IC12,Central IN SBDC
517112,Wireless Telecommunications Carriers (except Satellite),16874006.14,0.98544881,249162.4788,0.01455119,17123168.62,Transportation and Logistics,IC12,Central IN SBDC
561730,Landscaping Services,15990061.17,0.940689275,1008177.888,0.059310725,16998239.06,Transportation and Logistics,IC12,Central IN SBDC
488310,Port and Harbor Operations,470719.7288,0.027938576,16377659.55,0.972061424,16848379.28,Transportation and Logistics,IC12,Central IN SBDC
423830,Industrial Machinery and Equipment Merchant Wholesalers,14882390.44,0.895477025,1737120.762,0.104522975,16619511.21,Transportation and Logistics,IC12,Central IN SBDC
522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",2430267.957,0.149488058,13827003.61,0.850511942,16257271.56,Transportation and Logistics,IC12,Central IN SBDC
513210,Software Publishers,3736805.339,0.233357201,12276436.71,0.766642799,16013242.05,Transportation and Logistics,IC12,Central IN SBDC
423110,Automobile and Other Motor Vehicle Merchant Wholesalers,7023692.938,0.455594066,8392866.361,0.544405934,15416559.3,Transportation and Logistics,IC12,Central IN SBDC
561720,Janitorial Services,14462186.06,0.960716262,591359.536,0.039283738,15053545.59,Transportation and Logistics,IC12,Central IN SBDC
532420,Office Machinery and Equipment Rental and Leasing,8777603.279,0.60222498,5797685.986,0.39777502,14575289.27,Transportation and Logistics,IC12,Central IN SBDC
524130,Reinsurance Carriers,2209262.351,0.152849205,12244606.43,0.847150795,14453868.78,Transportation and Logistics,IC12,Central IN SBDC
561510,Travel Agencies,12857574.87,0.895998587,1492419.706,0.104001413,14349994.57,Transportation and Logistics,IC12,Central IN SBDC
487210,"Scenic and Sightseeing Transportation, Water",565654.8763,0.039446377,13774188.86,0.960553623,14339843.73,Transportation and Logistics,IC12,Central IN SBDC
524292,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds,13195154.97,0.923532707,1092541.463,0.076467293,14287696.43,Transportation and Logistics,IC12,Central IN SBDC
522130,Credit Unions,10780721.2,0.780362592,3034294.168,0.219637408,13815015.37,Transportation and Logistics,IC12,Central IN SBDC
611310,"Colleges, Universities, and Professional Schools",5097832.029,0.381316088,8271213.211,0.618683912,13369045.24,Transportation and Logistics,IC12,Central IN SBDC
425120,Wholesale Trade Agents and Brokers,11917075.69,0.899569765,1330452.35,0.100430235,13247528.04,Transportation and Logistics,IC12,Central IN SBDC
551112,Offices of Other Holding Companies,9601631.107,0.729271089,3564434.634,0.270728911,13166065.74,Transportation and Logistics,IC12,Central IN SBDC
541330,Engineering Services,11577514.76,0.88064523,1569112.694,0.11935477,13146627.45,Transportation and Logistics,IC12,Central IN SBDC
493120,Refrigerated Warehousing and Storage,11550285.08,0.907216464,1181279.584,0.092783536,12731564.66,Transportation and Logistics,IC12,Central IN SBDC
541690,Other Scientific and Technical Consulting Services,11548331.87,0.909186393,1153499.086,0.090813607,12701830.95,Transportation and Logistics,IC12,Central IN SBDC
541219,Other Accounting Services,9823537.826,0.774641379,2857862.999,0.225358621,12681400.83,Transportation and Logistics,IC12,Central IN SBDC
484210,Used Household and Office Goods Moving,7491117.001,0.59522594,5094216.567,0.40477406,12585333.57,Transportation and Logistics,IC12,Central IN SBDC
488390,Other Support Activities for Water Transportation,1344736.815,0.107213808,11197834.37,0.892786192,12542571.19,Transportation and Logistics,IC12,Central IN SBDC
561621,Security Systems Services (except Locksmiths),11820607.3,0.962371874,462178.1957,0.037628126,12282785.5,Transportation and Logistics,IC12,Central IN SBDC
561599,All Other Travel Arrangement and Reservation Services,10971936.7,0.899188352,1230108.261,0.100811648,12202044.96,Transportation and Logistics,IC12,Central IN SBDC
221113,Nuclear Electric Power Generation,33987.61499,0.002810603,12058654.78,0.997189397,12092642.39,Transportation and Logistics,IC12,Central IN SBDC
323111,Commercial Printing (except Screen and Books),4197316.631,0.347425811,7883871.623,0.652574189,12081188.25,Transportation and Logistics,IC12,Central IN SBDC
333310,Commercial and Service Industry Machinery Manufacturing,2656027.63,0.221260829,9348029.48,0.778739171,12004057.11,Transportation and Logistics,IC12,Central IN SBDC
457120,Other Gasoline Stations,6482714.497,0.540697598,5506823.676,0.459302402,11989538.17,Transportation and Logistics,IC12,Central IN SBDC
523910,Miscellaneous Intermediation,3383961.735,0.283677286,8544951.499,0.716322714,11928913.23,Transportation and Logistics,IC12,Central IN SBDC
335910,Battery Manufacturing,1478923.173,0.125665507,10289804.81,0.874334493,11768727.99,Transportation and Logistics,IC12,Central IN SBDC
722410,Drinking Places (Alcoholic Beverages),10658624.9,0.932346315,773419.9661,0.067653685,11432044.87,Transportation and Logistics,IC12,Central IN SBDC
322211,Corrugated and Solid Fiber Box Manufacturing,4319333.272,0.379627259,7058493.701,0.620372741,11377826.97,Transportation and Logistics,IC12,Central IN SBDC
532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",376557.4354,0.033353718,10913261.55,0.966646282,11289818.98,Transportation and Logistics,IC12,Central IN SBDC
532310,General Rental Centers,10406060.55,0.922854141,869893.1304,0.077145859,11275953.68,Transportation and Logistics,IC12,Central IN SBDC
332710,Machine Shops,2892966.028,0.270500389,7801902.229,0.729499611,10694868.26,Transportation and Logistics,IC12,Central IN SBDC
493190,Other Warehousing and Storage,7910225.464,0.745673636,2697934.839,0.254326364,10608160.3,Transportation and Logistics,IC12,Central IN SBDC
561210,Facilities Support Services,8624970.936,0.825120374,1828014.115,0.174879626,10452985.05,Transportation and Logistics,IC12,Central IN SBDC
455211,Warehouse Clubs and Supercenters,8013681.958,0.76951911,2400201.02,0.23048089,10413882.98,Transportation and Logistics,IC12,Central IN SBDC
